record_id,user_id,user_name,region,subscription_type,movie_id,title,genre,type,watch_time_minutes,duration_minutes,watch_date,rating,device,status
11322,U895,Noah Clark,Australia,Free,M748,The Crown,Action,TV Show,33,59,2025-10-01,4,Laptop,Incomplete
11323,U726,Charlotte Adams,Australia,Premium,M930,Bridgerton,Crime,TV Show,34,36,2025-10-14,4,Smart TV,Completed
11324,U404,Lily Martin,Australia,Standard,M899,The Witcher,Romance,TV Show,53,57,2025-09-19,2,Mobile,Completed
11325,U826,Jack Anderson,Canada,Premium,M890,Sacred Games,Fantasy,TV Show,24,36,2025-08-24,5,Laptop,Incomplete
11326,U317,Arnav Joshi,UAE,Free,M464,House of the Dragon,Comedy,Movie,91,92,2025-10-11,3,Tablet,Completed
11327,U445,David Wilson,UAE,Premium,M585,Money Heist,Fantasy,Movie,37,54,2025-10-05,3,Mobile,Incomplete
11328,U445,Meera Kapoor,UAE,Premium,M237,Black Mirror,Action,TV Show,29,33,2025-08-20,2,Laptop,Incomplete
11329,U659,Saanvi Jain,India,Standard,M224,Friends,Comedy,Movie,111,118,2025-08-17,1,Tablet,Completed
11330,U550,Mia Patel,India,Premium,M226,Interstellar,Fantasy,Movie,24,34,2025-10-22,3,Mobile,Incomplete
11331,U345,Sarah Lee,UK,Free,M918,Reacher,Comedy,Movie,34,62,2025-08-29,5,Mobile,Incomplete
11332,U399,Harshit Tiwari,Canada,Free,M201,Mirzapur,Comedy,TV Show,10,20,2025-09-28,5,Smart TV,Incomplete
11333,U534,David Wilson,UAE,Standard,M832,The Office,Fantasy,Movie,107,159,2025-09-08,3,Tablet,Incomplete
11334,U946,Sarah Lee,USA,Standard,M606,Cobra Kai,Comedy,TV Show,41,48,2025-08-06,5,Tablet,Incomplete
11335,U414,Ryan Moore,USA,Premium,M551,Inception,Drama,Movie,84,125,2025-08-31,3,Tablet,Incomplete
11336,U842,Raj Sharma,Japan,Standard,M791,Sacred Games,Action,TV Show,40,41,2025-09-28,1,Tablet,Completed
11337,U313,Sarah Lee,Japan,Free,M749,Inception,Adventure,Movie,116,158,2025-09-05,1,Tablet,Incomplete
11338,U276,Oliver Brown,Canada,Free,M196,The Mandalorian,Drama,TV Show,21,32,2025-09-28,4,Laptop,Incomplete
11339,U558,Aisha Khan,India,Standard,M356,Money Heist,Sci-Fi,TV Show,30,30,2025-09-04,1,Laptop,Completed
11340,U200,Lucas Green,Canada,Free,M897,Squid Game,Comedy,TV Show,23,25,2025-08-14,1,Laptop,Completed
11341,U364,Emma Johnson,Australia,Standard,M281,The Mandalorian,Drama,TV Show,45,46,2025-08-24,2,Mobile,Completed
11342,U527,Ella Turner,Australia,Premium,M794,Cobra Kai,Sci-Fi,TV Show,24,46,2025-10-07,1,Tablet,Incomplete
11343,U283,Noah Clark,UK,Free,M986,Mirzapur,Fantasy,Movie,55,109,2025-10-29,2,Tablet,Incomplete
11344,U388,Priya Nair,Australia,Premium,M384,Interstellar,Action,Movie,34,35,2025-10-02,4,Laptop,Completed
11345,U937,Noah Clark,UAE,Premium,M418,Reacher,Romance,Movie,123,123,2025-09-05,5,Smart TV,Completed
11346,U139,Neha Verma,USA,Standard,M299,Stranger Things,Adventure,Movie,81,151,2025-09-05,2,Smart TV,Incomplete
11347,U608,Ella Turner,Australia,Free,M323,Spider-Man: No Way Home,Action,TV Show,35,60,2025-10-13,4,Tablet,Incomplete
11348,U674,Ava White,USA,Premium,M295,Dark,Crime,TV Show,29,31,2025-09-17,2,Laptop,Completed
11349,U421,Harshit Tiwari,India,Premium,M266,House of the Dragon,Fantasy,TV Show,50,57,2025-08-22,5,Laptop,Incomplete
11350,U721,Lily Martin,Canada,Premium,M649,Jawan,Action,TV Show,24,24,2025-08-12,1,Tablet,Completed
11351,U313,Sarah Lee,UK,Premium,M355,Narcos,Action,TV Show,19,34,2025-10-19,5,Laptop,Incomplete
11352,U690,Lucas Green,India,Premium,M221,Vikings,Crime,TV Show,36,41,2025-09-24,3,Mobile,Incomplete
11353,U343,Rohan Singh,USA,Premium,M153,Narcos,Adventure,TV Show,29,29,2025-10-10,5,Tablet,Completed
11354,U655,Sophia Hall,UK,Premium,M914,Interstellar,Action,TV Show,17,25,2025-10-15,2,Smart TV,Incomplete
11355,U571,Sarah Lee,Japan,Standard,M116,Jawan,Action,Movie,113,121,2025-08-29,1,Laptop,Completed
11356,U554,Oliver Brown,India,Standard,M767,Wednesday,Thriller,TV Show,39,43,2025-08-20,1,Smart TV,Completed
11357,U217,Noah Clark,Canada,Standard,M986,Friends,Comedy,Movie,18,27,2025-10-17,2,Smart TV,Incomplete
11358,U236,Mia Patel,USA,Premium,M658,Jawan,Thriller,Movie,80,141,2025-08-29,2,Mobile,Incomplete
11359,U238,Raj Sharma,Japan,Premium,M416,Wednesday,Adventure,TV Show,36,36,2025-09-22,3,Laptop,Completed
11360,U712,Meera Kapoor,Japan,Standard,M445,Game of Thrones,Comedy,TV Show,33,49,2025-10-14,2,Mobile,Incomplete
11361,U859,Charlotte Adams,USA,Free,M231,Interstellar,Fantasy,TV Show,23,37,2025-10-28,3,Laptop,Incomplete
11362,U996,Diya Reddy,UAE,Premium,M230,Jawan,Romance,Movie,55,78,2025-08-22,4,Tablet,Incomplete
11363,U114,Priya Nair,Australia,Standard,M306,Spider-Man: No Way Home,Fantasy,TV Show,28,34,2025-08-26,5,Smart TV,Incomplete
11364,U649,Sophia Hall,Japan,Free,M537,The Crown,Action,TV Show,22,39,2025-10-24,3,Laptop,Incomplete
11365,U510,Arjun Mehra,UAE,Premium,M292,Bridgerton,Comedy,TV Show,13,21,2025-09-11,5,Tablet,Incomplete
11366,U707,Charlotte Adams,Canada,Premium,M342,Stranger Things,Adventure,Movie,122,169,2025-10-05,3,Tablet,Incomplete
11367,U268,Arjun Mehra,Australia,Standard,M495,Spider-Man: No Way Home,Adventure,Movie,108,134,2025-10-25,4,Mobile,Incomplete
11368,U227,Emma Johnson,India,Standard,M905,The Boys,Fantasy,TV Show,50,60,2025-08-08,1,Tablet,Incomplete
11369,U886,Lucas Green,Australia,Standard,M932,House of the Dragon,Thriller,TV Show,33,48,2025-08-14,2,Smart TV,Incomplete
11370,U843,Sophia Hall,USA,Free,M479,Stranger Things,Comedy,Movie,101,176,2025-08-05,3,Tablet,Incomplete
11371,U468,Neha Verma,Canada,Standard,M595,Money Heist,Fantasy,Movie,22,29,2025-10-02,2,Mobile,Incomplete
11372,U935,Aarav Gupta,Japan,Premium,M570,The Witcher,Romance,TV Show,14,20,2025-09-01,3,Mobile,Incomplete
11373,U718,Arnav Joshi,UK,Standard,M197,Cobra Kai,Thriller,Movie,62,67,2025-08-25,5,Tablet,Completed
11374,U876,Sophia Hall,Australia,Free,M270,Dune,Crime,TV Show,25,39,2025-09-27,2,Tablet,Incomplete
11375,U817,David Wilson,India,Free,M708,Breaking Bad,Sci-Fi,Movie,40,56,2025-09-30,2,Mobile,Incomplete
11376,U558,Harshit Tiwari,UK,Free,M980,Dark,Romance,Movie,29,58,2025-08-04,2,Laptop,Incomplete
11377,U306,Priya Nair,India,Premium,M128,Interstellar,Romance,Movie,118,178,2025-09-23,3,Laptop,Incomplete
11378,U832,Meera Kapoor,UAE,Standard,M252,Jawan,Crime,TV Show,40,47,2025-08-01,3,Laptop,Incomplete
11379,U267,Sarah Lee,India,Standard,M372,Money Heist,Crime,Movie,46,48,2025-09-18,1,Mobile,Completed
11380,U438,Ella Turner,Japan,Free,M410,Squid Game,Drama,Movie,98,104,2025-08-25,2,Tablet,Completed
11381,U831,Mia Patel,Canada,Free,M301,House of the Dragon,Thriller,TV Show,34,60,2025-10-26,3,Tablet,Incomplete
11382,U863,Raj Sharma,USA,Free,M214,House of the Dragon,Romance,Movie,110,160,2025-09-15,3,Laptop,Incomplete
11383,U162,Sarah Lee,Australia,Premium,M132,Mirzapur,Comedy,Movie,89,137,2025-08-09,4,Mobile,Incomplete
11384,U744,Meera Kapoor,Japan,Standard,M810,Peaky Blinders,Crime,Movie,30,47,2025-08-17,3,Smart TV,Incomplete
11385,U164,Charlotte Adams,UAE,Standard,M699,Lucifer,Romance,TV Show,27,32,2025-09-27,1,Laptop,Incomplete
11386,U400,Harshit Tiwari,UAE,Premium,M175,Vikings,Comedy,Movie,107,178,2025-09-27,1,Smart TV,Incomplete
11387,U766,Ava White,USA,Premium,M286,Stranger Things,Romance,Movie,84,132,2025-09-04,4,Mobile,Incomplete
11388,U288,Isabella Thomas,Australia,Standard,M206,Wednesday,Adventure,Movie,88,91,2025-10-28,1,Tablet,Completed
11389,U716,Harshit Tiwari,UK,Standard,M430,Dark,Romance,TV Show,21,39,2025-09-05,1,Laptop,Incomplete
11390,U104,Priya Nair,USA,Free,M218,Lucifer,Comedy,Movie,61,106,2025-10-25,5,Tablet,Incomplete
11391,U326,Ryan Moore,Canada,Premium,M517,Dark,Comedy,TV Show,15,26,2025-08-11,4,Tablet,Incomplete
11392,U112,Yash Garg,Canada,Standard,M886,The 100,Drama,Movie,92,139,2025-10-30,4,Mobile,Incomplete
11393,U798,Sarah Lee,Australia,Premium,M649,Narcos,Thriller,TV Show,48,52,2025-09-11,1,Laptop,Completed
11394,U690,Diya Reddy,UAE,Standard,M738,Inception,Action,Movie,155,173,2025-09-11,3,Tablet,Incomplete
11395,U996,Oliver Brown,Canada,Standard,M328,Narcos,Comedy,Movie,105,152,2025-10-24,3,Laptop,Incomplete
11396,U498,Mia Patel,India,Free,M921,Extraction,Adventure,TV Show,49,50,2025-09-02,5,Mobile,Completed
11397,U498,Jack Anderson,Australia,Free,M484,Bridgerton,Crime,Movie,52,103,2025-10-15,5,Mobile,Incomplete
11398,U285,Ava White,Canada,Premium,M353,Dune,Fantasy,Movie,120,140,2025-10-02,3,Laptop,Incomplete
11399,U110,Ava White,India,Standard,M209,Inception,Sci-Fi,Movie,32,49,2025-09-25,1,Mobile,Incomplete
11400,U180,Ava White,India,Free,M754,The Mandalorian,Fantasy,TV Show,29,37,2025-10-25,3,Tablet,Incomplete
11401,U934,Priya Nair,Australia,Free,M396,Friends,Sci-Fi,TV Show,31,44,2025-08-31,2,Mobile,Incomplete
11402,U837,Neha Verma,Australia,Premium,M529,Jawan,Action,Movie,20,33,2025-09-15,3,Mobile,Incomplete
11403,U766,Lucas Green,Australia,Premium,M654,House of the Dragon,Action,Movie,83,142,2025-09-29,1,Tablet,Incomplete
11404,U820,Yash Garg,UAE,Standard,M744,Vikings,Romance,Movie,94,169,2025-10-25,4,Laptop,Incomplete
11405,U277,Ella Turner,India,Standard,M581,The 100,Sci-Fi,Movie,20,39,2025-10-29,3,Laptop,Incomplete
11406,U786,Rohan Singh,Australia,Premium,M819,Narcos,Crime,TV Show,20,26,2025-09-01,5,Mobile,Incomplete
11407,U816,Lily Martin,Japan,Standard,M249,The Flash,Thriller,TV Show,29,39,2025-10-12,2,Mobile,Incomplete
11408,U984,Priya Nair,India,Free,M568,Avatar,Drama,Movie,130,163,2025-09-28,4,Tablet,Incomplete
11409,U179,Meera Kapoor,USA,Free,M934,Breaking Bad,Sci-Fi,Movie,41,69,2025-10-23,4,Tablet,Incomplete
11410,U887,Ethan Davis,UK,Premium,M868,The Crown,Crime,Movie,100,180,2025-10-05,4,Smart TV,Incomplete
11411,U704,Benjamin Scott,Canada,Standard,M607,Mirzapur,Romance,TV Show,15,24,2025-10-01,2,Tablet,Incomplete
11412,U133,Ella Turner,India,Premium,M375,Cobra Kai,Sci-Fi,TV Show,14,23,2025-10-26,4,Smart TV,Incomplete
11413,U820,Sarah Lee,Japan,Standard,M603,Sacred Games,Action,Movie,17,30,2025-10-20,2,Laptop,Incomplete
11414,U929,Sarah Lee,India,Free,M779,Stranger Things,Thriller,Movie,119,137,2025-10-13,1,Tablet,Incomplete
11415,U785,Neha Verma,India,Premium,M161,Extraction,Comedy,Movie,91,161,2025-09-29,4,Tablet,Incomplete
11416,U120,Isabella Thomas,India,Premium,M760,Game of Thrones,Comedy,TV Show,13,22,2025-08-07,4,Mobile,Incomplete
11417,U571,Noah Clark,UK,Premium,M483,The Crown,Drama,Movie,71,85,2025-08-05,5,Laptop,Incomplete
11418,U189,Sophia Hall,UK,Standard,M617,Lucifer,Comedy,Movie,142,168,2025-08-12,2,Laptop,Incomplete
11419,U520,Raj Sharma,Australia,Standard,M322,The Boys,Drama,Movie,120,125,2025-09-07,5,Laptop,Completed
11420,U785,Neha Verma,UK,Standard,M505,Wednesday,Drama,TV Show,13,20,2025-08-01,4,Laptop,Incomplete
11421,U354,Ethan Davis,Australia,Premium,M500,Breaking Bad,Comedy,Movie,91,101,2025-09-22,3,Tablet,Completed
11422,U795,Saanvi Jain,Australia,Premium,M581,Jawan,Adventure,TV Show,18,34,2025-10-06,1,Laptop,Incomplete
11423,U770,Ella Turner,India,Free,M131,Dune,Action,Movie,91,162,2025-09-11,4,Laptop,Incomplete
11424,U371,Lucas Green,Australia,Free,M161,Dark,Comedy,TV Show,26,41,2025-10-09,2,Laptop,Incomplete
11425,U436,David Wilson,India,Standard,M480,The Flash,Fantasy,TV Show,19,30,2025-08-18,1,Tablet,Incomplete
11426,U517,Priya Nair,USA,Standard,M936,Dark,Action,TV Show,30,31,2025-08-07,2,Smart TV,Completed
11427,U330,Lily Martin,UAE,Standard,M772,Friends,Action,Movie,68,86,2025-09-27,1,Tablet,Incomplete
11428,U202,Saanvi Jain,Australia,Free,M907,Friends,Comedy,TV Show,32,44,2025-10-13,1,Laptop,Incomplete
11429,U318,Isabella Thomas,India,Premium,M538,Mirzapur,Adventure,TV Show,18,24,2025-09-10,1,Tablet,Incomplete
11430,U337,Diya Reddy,India,Premium,M906,The Flash,Drama,Movie,100,153,2025-10-08,5,Smart TV,Incomplete
11431,U870,Lily Martin,Australia,Standard,M589,Wednesday,Drama,TV Show,13,24,2025-09-01,5,Laptop,Incomplete
11432,U176,David Wilson,Japan,Free,M855,Interstellar,Sci-Fi,TV Show,39,54,2025-10-05,2,Tablet,Incomplete
11433,U551,Noah Clark,Canada,Free,M981,Cobra Kai,Comedy,TV Show,34,37,2025-08-04,3,Smart TV,Completed
11434,U982,Ethan Davis,UK,Premium,M675,Reacher,Fantasy,Movie,59,84,2025-08-15,5,Smart TV,Incomplete
11435,U658,Benjamin Scott,Japan,Standard,M766,Stranger Things,Drama,Movie,106,119,2025-08-10,3,Smart TV,Incomplete
11436,U921,Sophia Hall,Canada,Standard,M536,Interstellar,Fantasy,TV Show,22,22,2025-09-24,3,Smart TV,Completed
11437,U833,Yash Garg,UAE,Free,M991,House of the Dragon,Action,Movie,77,150,2025-08-22,4,Tablet,Incomplete
11438,U788,Aisha Khan,Australia,Premium,M333,The 100,Drama,TV Show,33,41,2025-10-16,4,Tablet,Incomplete
11439,U336,Noah Clark,Canada,Free,M739,The Witcher,Romance,TV Show,49,58,2025-10-14,5,Laptop,Incomplete
11440,U191,Neha Verma,India,Free,M208,Stranger Things,Sci-Fi,Movie,103,141,2025-08-09,3,Mobile,Incomplete
11441,U157,Harshit Tiwari,Japan,Premium,M606,Sacred Games,Thriller,TV Show,27,47,2025-08-03,1,Smart TV,Incomplete
11442,U172,Ethan Davis,Australia,Free,M787,Dark,Adventure,TV Show,42,56,2025-08-26,3,Laptop,Incomplete
11443,U617,Aisha Khan,Canada,Free,M815,The Office,Adventure,Movie,16,28,2025-08-08,4,Laptop,Incomplete
11444,U190,Priya Nair,Canada,Premium,M523,Wednesday,Adventure,Movie,104,118,2025-09-21,4,Laptop,Incomplete
11445,U701,Sophia Hall,UAE,Free,M141,Game of Thrones,Fantasy,Movie,66,88,2025-09-12,4,Tablet,Incomplete
11446,U383,Benjamin Scott,UAE,Standard,M475,Sacred Games,Romance,Movie,83,143,2025-10-23,5,Mobile,Incomplete
11447,U390,Sarah Lee,Canada,Free,M699,House of the Dragon,Action,TV Show,52,55,2025-10-15,5,Smart TV,Completed
11448,U578,Saanvi Jain,UK,Premium,M379,Dark,Thriller,TV Show,46,49,2025-08-07,2,Tablet,Completed
11449,U291,Raj Sharma,UK,Standard,M239,Stranger Things,Thriller,TV Show,29,53,2025-09-10,5,Smart TV,Incomplete
11450,U335,Harshit Tiwari,USA,Standard,M268,The 100,Sci-Fi,Movie,56,67,2025-10-02,4,Smart TV,Incomplete
11451,U441,Arnav Joshi,UK,Standard,M356,Spider-Man: No Way Home,Fantasy,Movie,72,84,2025-08-20,3,Mobile,Incomplete
11452,U100,Raj Sharma,UAE,Standard,M871,Stranger Things,Crime,Movie,68,91,2025-09-27,1,Laptop,Incomplete
11453,U785,Arnav Joshi,UK,Premium,M899,Inception,Romance,TV Show,47,55,2025-09-24,1,Laptop,Incomplete
11454,U512,Benjamin Scott,USA,Free,M283,Spider-Man: No Way Home,Comedy,TV Show,30,52,2025-09-11,2,Laptop,Incomplete
11455,U708,Neha Verma,Australia,Premium,M947,Wednesday,Drama,Movie,83,126,2025-10-16,3,Laptop,Incomplete
11456,U309,Sophia Hall,USA,Standard,M837,The Flash,Thriller,TV Show,36,49,2025-09-02,4,Smart TV,Incomplete
11457,U448,Diya Reddy,Australia,Standard,M962,Stranger Things,Thriller,Movie,152,154,2025-08-04,2,Laptop,Completed
11458,U942,Jack Anderson,UK,Free,M256,Loki,Drama,Movie,113,124,2025-10-25,2,Laptop,Completed
11459,U204,David Wilson,Australia,Free,M789,Squid Game,Fantasy,Movie,19,31,2025-08-29,4,Tablet,Incomplete
11460,U793,Lily Martin,UK,Premium,M299,The Witcher,Romance,TV Show,28,57,2025-09-30,1,Smart TV,Incomplete
11461,U453,Saanvi Jain,Australia,Standard,M565,The Crown,Comedy,TV Show,20,26,2025-08-05,3,Mobile,Incomplete
11462,U461,Lucas Green,Canada,Standard,M325,Money Heist,Fantasy,Movie,31,39,2025-10-20,1,Laptop,Incomplete
11463,U250,Jack Anderson,Canada,Standard,M555,The Crown,Sci-Fi,TV Show,33,46,2025-08-04,1,Smart TV,Incomplete
11464,U172,Ryan Moore,UK,Standard,M952,Peaky Blinders,Comedy,TV Show,15,29,2025-10-15,2,Tablet,Incomplete
11465,U795,Yash Garg,UAE,Premium,M309,Narcos,Sci-Fi,TV Show,15,20,2025-08-30,4,Tablet,Incomplete
11466,U989,David Wilson,Australia,Premium,M630,The Mandalorian,Thriller,TV Show,35,47,2025-10-24,2,Smart TV,Incomplete
11467,U787,Yash Garg,UAE,Free,M486,Friends,Fantasy,Movie,32,56,2025-08-10,5,Laptop,Incomplete
11468,U776,Aarav Gupta,UAE,Free,M707,Interstellar,Comedy,TV Show,25,30,2025-10-17,1,Mobile,Incomplete
11469,U775,Harshit Tiwari,UK,Free,M344,Sacred Games,Thriller,Movie,92,170,2025-10-04,4,Mobile,Incomplete
11470,U801,Benjamin Scott,Australia,Free,M486,The Crown,Adventure,Movie,54,72,2025-10-16,2,Laptop,Incomplete
